section,grave_id,row,column,inscription
C,237,26,15,"IN MEMORY of Joseph Speak of Haworth who died April 30th 1812 in the 63rd Year of his Age.
ALSO of Joseph, Son of Joseph and Susan Dean who died October 19th 1840 in the 2nd Year of his age.
ALSO of Mary their Daughter, who died April 9th 1847 in the 19th Year of her Age.
ALSO of Sarah their Daughter, who died April 4th 1850 in the 17th Year of her Age.
ALSO of Martha their Daughter, who died June 28th 1850 in the 20th Year of her Age.
ALSO of the above Susan, Wife of the said Joseph Dean, who died March 16th 1855 in the 50th Year of her Age."
C,238,26,14,"Here lie the Bodies of David Waddington (Senior) and Agnes his Wife of Moorhpuse who died Decr 26th 1781 And Augt 14th 1782.
In the 77th & 74th Years of their Age.
Also Betty their Grand-Daughter who died Novr 26th 1788 in the 19th Year of her Age.
Also Mary the Wife of David Waddington who died the 10th of January 1800 In the 67th Year of her Age.
ALSO the last-named David Waddington, who died Novr 27th 1805, Aged 74 Years.
ALSO John Waddington, Son of the abovesaid who died March 19th 1820, in the 54th Year of his Age.
Also Mary relict of the above John Waddington who died Feby 26th 1850 in the 82nd Year of her Age"
C,239,26,13,"Here lieth the Remains of Joseph, the  Son of Joseph and Sarah Hollings of Lowertown who died the 17th Day of September 1792
in the 14th Year of his Age.
Mourn not for me but silence keep I am not dead but fall'n a sleep Till the Archangel warning give Then shall I rise revive and live
Also Here lieth the Body of the above named Joseph Hollings who died the 7th Day of May 1801 In the 64th Year of his Age
G. & S. Sunderland, Owner"
C,240,26,12,In Memory of Judith Fether of Oldoxenhope who died the 5th Day of November 1759 and In the 72nd Year of her Age.
C,241,26,11,Here lieth the Body of Hannah Sugden of Oldoxenhope who departed this Life the 26th Day of May 1788. In the 67th Year of her Age.
C,242,26,10,"In Memory of William Ogden the Son of Jonas and Mattey Ogden of Leeming-lane who departed this Life the 29th Day of October 1794,
and In the 4th Year of his Age.
ALSO William Ogden who died April 15th 1796 and In the 1st Year of his Age.
ALSO James Ogden who died April 11th 1799 and in the 3rd Year of his Age.
ALSO the abovesaid Matty Ogden who died May 26th 1802 Aged 34 Years.
ALSO the above-named Jonas Ogden who died April 12th 1837 in the 70th Year of his Age.
ALSO of Mary, relict of the above-named Jonas Ogden who died July 30th 1844 in the 66th Year of her Age."
C,243,26,9,"In Memory of Jonas Ogden of Leeming-lane who died February 14th 1798 and in the 49th Year of his Age.
ALSO John, Son of Joseph and Elizabeth Ogden who died Jany 19th 1825 Aged 6 Years."
C,244,26,7,"Here lieth the Body of Josiah the Son of Jonathan and Hannah Foster of Haworth who died Jan 5th 1797.  Aged 2 Years
ALSO the said Hannah Foster who died Augt 20th Aged 29 Years
Josiah Foster. Owner"
C,245,26,4,"In MEMORY of Stephen Beaver of Sykes who died June 22nd 1810, in the 88th Year of his Age.
ALSO Rebecca the Daughter of William & Grace Appleyard of Birks, who died March 3rd 1812 in the 23rd Year of her age.
ALSO of Nancy their Daughter who died Decr 12th 1828 in the 18th Year of her Age.
ALSO in Memory of Edmund Ogden of Oxenhope, who died Jany 29th 1845, in the 73rd Year of his Age."
C,246,26,2,"In Memory of Grace, Daughter of William & Hannah Pickles of Grove Mill, who died Jany 2nd 1830 Aged 5 Years.
ALSO of John their son who died Jany 4th 1830, Aged 8 Years.
ALSO of Lucy, Mother of the above William Pickles, who died July 26th 1833 Aged 75 Years.
ALSO of CORNELIUS, Son of the above WILLIAM and HANNAH PICKLES, who died Septr 21st 1846, aged 13 Years.
ALSO of the above Hannah, wife of the said William Pickles, who died June 4th 1830, in the 63rd Year of her Age.
ALSO of the above named William Pickles, who died Decr 27th 1858 in the 73rd Year of his Age."
C,247,27,2,"Here lieth the Body of Susey the Daughter of Joshua and Sally Smith of Haworth who died the 21st Day of August 1794 In the Year of her Age.
Also Ann their Daughter who died May 12th 1800 Aged 5 Years
ALSO George their Son who died May 23rd 1806 in the 2nd Year of his Age.
ALSO Sally wife & Mother of the abovesaid who died Augt 2nd 1823. Aged 59 Years.
ALSO of the abovesaid Joshua Smith, who died Feby 28th 1837, Aged 73 Years."
C,248,27,4,"SACRED to the MEMORY of Hannah, Daughter of John & Nancy Jowett of Manuells, who died Jan 20th 1835, Aged 27 Years
ALSO of Joseph Jowett their Son, who died Feby 9th 1839, in the 48th Year of his Age."
C,249,27,6,"IN MEMORY of John the Son of John and Elizabeth Binns of Haworth, who died Augt 10th 1823 in the 1st Year of his Age"
C,250,27,8,"IN MEMORY OF John Binns of Haworth, who died April 1st 1799 Aged 40 Years.
ALSO of Betty Relict of the above said John Binns who died Jany 4th 1835, Aged 72 Years.
With painful fears, and doubts he sought The Bles'd Redeemer's pardoning love;
Grace to her Soul, Salvation brought And took her, to the glorious world above.
SALLY BINNS, OWNER"
C,251,27,9,"Here lieth the body (of) John Clough who departed this life 1738
Also here lieth the body of Jonathan Clough who departed this life 1744
Jonathan Clough 1746
Emmanuel Clough 1752
Sarah Clough 1772 Aged 17 Years
Ann Clough died Febry 13th 1817 Aged 75
Amos Clough died Oct 8th 1819. Aged 79
Prepare to meet thy God."
C,252,27,11,"Here lieth the Body of Susanna the Wife of John Ogden of Leeming-lane:  who departed this life September 9th 1791 In the 48th Year of her Age
ALSO the abovesaid John Ogden who died January 23rd 1814, in 71st Year of her Age.
ALSO Sally their Daughter who died Novr 12th 1831, in the 68th Year of her Age.
ALSO of JOHN, Son of ISHMAEL and REBECCA OGDEN of LANE-ENDS, who died April 17th 1847, in the 2nd Year of his Age.
Also of the above REBECCA wife of the said ISHMAEL OGDEN, who died April 4th 1848, in the 29th Year of her Age."
C,253,27,13,"Beneath this Tomb are deposited the Remains of Elizabeth the Wife of Brooks Priestley, late of Bridgehouse and Daughter of Mr. John Greenwood
of the same place who after a Warfare of 29 Years upon the Billows of this tempestuous Ocean was (on the 24th Day of September Anno Domini 1785)
launched out of time into an awfull Eternity being confident that the LORD would never leave her nor forsake her.
What tho' her Body's now intombd And mouldring into dust, A dying Jesus has perfumed The groves of all the just.
Then slumber on my dearest friend Till that bright glorious Day, Jesus the last loud trump shall send To rouse thy sleeping clay."
C,254,27,14,"In Memory of Mary the Wife of John Greenwood of Stubbing who died March 4th 1786 Aged 24
Also Martha their Daughter who died December 1st 1798 Aged 16
ALSO of Rebecca Second Wife of the above John Greenwood who died May 12th 1833 Aged 70 Years.
ALSO of the abovenamed John Greenwood who died July 17th 1848, in the 86th Year of his age.
John Mitchell, Owner"
C,255,27,15,"IN MEMORY of SUSANNA, WIFE of Thomas Smith of Mill Hey, who died Decr 19th 1829, Aged 41 Years
Also of Thomas, Son of the above Thomas Smith by Alice his second wife who died Feby 8th 1844, in the 1st Year of his Age."
C,256,27,16,"In Memory of Jonas Dean of Haworth who died the Day of January 1792, in the 49th Year of his Age
Also John the Son of John Dean who died the 16th of August 1792. In the 3rd Year of his Age.
ALSO of Jonathan the Son of the said John Dean, who died October 25th 1807, in the 20th Year of his Age.
ALSO Abigail Wife of the above said Jonas Dean who died March 12th 1817. Aged 72 Years."
C,257,27,18,"In Memory of SALLY, WIFE OF THOMAS RUSHWORTH of MILL HILL who died May 5th 1849 in the 31St Year of her Age.
ALSO of MARIA, their Daughter who died June 27th 1851 in the 5th Year of her Age."
C,258,27,20,IN MEMORY of an Infant of James Wignall of Lees.
C,259,27,22,"In Memory of Mary the Wife of James Uttley of Manuells:  who died Aug 28th 1806 In the 45th Year of her Age.
My flesh shall slumber in the Ground Till the last Trumpets Joyfull Sound Then burst the Chains with sweet Surprise And in my Saviours image ouse.
ALSO Elizabeth Wife of David Brooksbank Junior of Denholme who died March 14th 1826, in the 40th Year of her Age.
Believe on the Lord Jesus Christ and thou shalt be saved."
C,260,27,23,"Here lieth the Body of Joseph Wright of Haworth-brow: who de-parted this Life the 27th Day of September 1791 In the 4th Year of his Age.
Also Nancy Wright his Sisters; who died on the 22nd Day of October 1801 In the 18th Year of her Age.
ALSO Mary Mother of the abovesaid who departed this Life April 11th 1814, in the 56th Year of her Age.
ALSO Abraham Son of the abovesaid Mary who died May 18th 1818, in the 18th Year of his Age.
ALSO here lieth the Body of Joseph Husband of the above named Mary and Father of the said Children who departed this life May 17th 1841,
in the 84th Year of his Age."
C,261,27,24,"Here lieth the Body of Robert Wright of Haworthbrow who departed this Life on the 23rd Day of March 1756. In the 63rd Year of his Age.
Also Estha, the Wife of Joseph Wright Son of the abovenamed who departed this Life on the 19th Day of January 1801 In the 66th Year of her Age.
ALSO Ann the Wife of John Roper of Huddersfield and Daughter of the late Joseph Wright and the above Esther of Haworth-Brow, who departed this
Life the 5th Day of Jany 1833, in the 68th Year of her Age."
C,262,27,25,"[photograph]
In MEMORY of Joseph Wright of Haworth-brow, who departed this Life April 19th 1814, in the 87th Year of his Age.
ALSO MARY, the Wife of John Wright Greenwood of the same place, who died June 24th 1827, in the 36th Year of her Age.
ALSO of the above named John Wright Greenwood, who died Feby 11th 1855, in the 66th Year of her Age."
C,263,27,26,J: S 1796 [At top left-hand corner of normal sized stone]
C,264,27,28,"IN MEMORY of John Michael & Hannah Sons and Daughter of Jonas Dawson of Manvells, 1820.
ALSO of Sarah, Daughter of William and Mary Dawson, who died April 27th 1834, Aged 21 weeks
ALSO of Sarah Wife of the above-said Jonas Dawson who died Aug. 18th 1834, Aged 61 Years
ALSO of the abovesaid William their Son who died Septr 22nd 1834 Aged 23 Years."
C,265,27,31,"IN  MEMORY OF Joseph Barker of Sawood, who died Augt 15th 1832, Aged 80 Years
ALSO of Sally relict of the above Joseph Barker who died March 31st 1843 Aged 83 Years.
Jonas Binns, Owner"
C,266,27,32,"In MEMORY  of Abraham Dugdale of Stanbury, who died Sept 22nd 1814, in the 54th Year of his Age. He lived respected, And died lamented.
ALSO of Sarah, relict of the above named Abraham Dugdale who died April 28th 1842 in the 80th Year of her Age."
C,267,27,33,"Here lieth the Body of John the Son of Abraham and Sarah Dudgdale of Stanbury:  who departed this Life the 9th Day of June 1792
In the 2nd Year of his Age.
ALSO the Body of Betty their Daughter who died January 15th 1809 in the 10th Year of her Age.
Then shall I see and hear and know All I desir'd or wish'd below And ev'ry powe'r find sweet employ In that eternal world of joy.
ALSO Nancy their Daughter who died July 30th 1814 in the 19th Year of her Age."
C,268,27,34,"In MEMORY  of Mary the Daughter of William and Mary Dawson of Stubbing, who died Septr 28th 1815, in the 28th Year of her Age.
ALSO Ellis their Son who died Octr 25th 1825, Aged 22 Years
ALSO of the above Mary his wife who died Feby 22nd 1835. Aged 75 Yrs
ALSO of the abovenamed William Dawson who died Feby 7th 1846 in the 86th Year of his age."
C,269,28,18,"In MEMORY of (Es)ther, Daughter of Joseph and Sarah Midgley of Bog-Thorn, who died Novr 26th 1823.  Aged 4 Years.
ALSO of James their Son, who died April 30th 1824, aged 11 Months.
ALSO of an Infant of theirs 1826.
ALSO of the abovesaid Sarah Midgley, who died June 9th 1828 Aged 36 Years.
ALSO of Joseph, their Son, who died Decr 14th 1829, Aged 7 Months
ALSO of an Infant of the above Joseph Midgley and Nancy his wife who died 1831"
C,270,28,17,"In Memory of Hannah the Wife of John Dean of Haworth who departed this Life the 18th Day of March 1799. In the 31st Year of her Age.
ALSO Mary their Daughter who died Novr 14th 1814 Aged 20 Years.
ALSO of the above-named JOHN DEAN, who died Octr 13th 1839. Aged 73 Years.
ALSO of Mary, relict of the above named John Dean who died March 21st 1853, in the 78th Year of her Age."
C,271,28,15,"[photograph] Here lieth the Bodies of the 5 Wives of William Sunderland.
ALSO William Sunderland 1790
Also of Bernard Hartley of Haworth who died Jany 2nd 1841 in the 73rd Year of his Age
ALSO of Mary, relict of the above Bernard Hartley who died April 8th 1847, in the 73rd Year of her Age."
C,272,28,14,"In  MEMORY of Grace the Wife of Samuel Hird of Haworth, who died July 28th 1825, Aged 81 Years.
ALSO the abovesaid Samuel Hird who died April 27th 1828, in the 80th Year of his Age.
ALSO of John their Son, who died March 15th 1849, in the 72nd Year of his age"
C,273,28,12,"In MEMORY of James Foster of Stubbings who died Nov 15th 1815, in the 55th Year of his Age.
ALSO of Joseph Foster, Brother of the above, who died June 11th 1834 Aged 75 Years.
ALSO of Mary Foster their Sister who died Decr 25th 1834 Aged 68 Yrs"
C,274,28,10,"IN MEMORY of James Son of John & Dinah Foster of Haworth, who died May 15th 1800 in the 2nd Year of his Age.
ALSO of Joseph their SON, who died March 31st 1808, in the 18th Year of his Age.
ALSO of John Foster Father of the above who died Jany 21st 1833 in the 73rd Year of his Age.
ALSO of Dinah Relict & Mother of the above who died March 24th 1837, in the 79th Year of her Age."
C,275,28,8,"In Memory of Betty the Daughter of Alice Driver of Haworth who died May 22nd 1805, Aged 19 Years
Go home my friends and shed no tears Here I must lie till Christ appears And when he comes I hope to have A joyful rising from the grave.
The said Alice Driver died April 12th 1834, Aged 73 Years."
C,276,28,6,"SACRED to the MEMORY of Eli and William, Sons of William and Jane Stancliffe of HAWORTH, who died in their INFANCY.
ALSO of the aforenamed Jane Stancliffe, who died Jany 6th 1813 Aged 33 Years.
ALSO of John their SON, who died Septr 16th 1818, Aged 7 Years.
ALSO of the aforenamed William Stancliffe, who died Octr 21st 1838 AGED 57 YEARS
Also of Joseph, son of the above named WILLIAM and JANE STANCLIFFE, who died Septr 25th 1846, in the 46th Year of his Age."
C,277,28,5,"In MEMORY of Nancy the Wife of John Jowett of Manvells, who died April 9th 1823, Aged 65 Years
ALSO of John their Son who died July 27th 1829, in the 44th Year of his Age.
ALSO of Nancy their Daughter & Wife of John Rhodes of the same place who died Septr 7th 1829.  Aged 27 Years
ALSO of the abovesaid John Jowett who died June 8th 1833 Aged 78 Years.
ALSO of the above named John Rhodes, who died Feby 9th 1845, in the 46th YEAR of his Age."
C,278,28,4,"In Memory of Henry Susan and Henry children of William and Mary Wadsworth of Highbinns.
ALSO John their Son who died Feby 24th 1828 Aged 28 Years.
ALSO the said William Wadsworth who died June 6th 1830 Aged 59 Years.
ALSO of Henry son of John and Hannah Wadsworth who died Septr 17th 1842 In the 24th Year of his Age.
ALSO of the above Mary, relict of the said William Wadsworth who died Decr 26th 1853 in the 80th Year of her Age."
C,279,28,2,"In MEMORY of Sally the Daughter of Jonas and Susan Mitchell of Moorside, who died in her Infancy Octr 12th 1816.
ALSO John their Son who died Novr 11th 1820, in the 1St Year of his Age.
ALSO Sarah Mitchell who died Feby 18th 1832 Aged 80 Years.
ALSO James their Son who died in his infancy
ALSO of Susanna their Daughter who died April 13th 1838 in the 2nd Year of her age.
ALSO of Jonas their Son, who died March 5th 1840, in the 1st Year of his age.
ALSO of Rebecca, their DAUGHTER, who died Feby 25th 1841 in the 12th Year of her age.
ALSO of the aforenamed Jonas Mitchell who died March 10th 1855 in the 62nd Year of his Age."
